 E=   500.00000000000000     
    3.20,   0.40834E+05,   0.29526E-06
    3.40,   0.29364E+05,   0.33163E-06
    3.60,   0.21260E+05,   0.36860E-06
    3.80,   0.15475E+05,   0.40586E-06
    4.00,   0.11311E+05,   0.44313E-06
    4.20,   0.82930E+04,   0.48007E-06
    4.40,   0.60937E+04,   0.51631E-06
    4.60,   0.44844E+04,   0.55149E-06
    4.80,   0.33032E+04,   0.58518E-06
    5.00,   0.24343E+04,   0.61697E-06
    5.20,   0.17945E+04,   0.64643E-06
    5.40,   0.13230E+04,   0.67319E-06
    5.60,   0.97572E+03,   0.69695E-06
    5.80,   0.72007E+03,   0.71760E-06
    6.00,   0.53211E+03,   0.73526E-06
    6.20,   0.39412E+03,   0.75050E-06
    6.40,   0.29297E+03,   0.76440E-06
    6.60,   0.21894E+03,   0.77878E-06
    6.80,   0.16481E+03,   0.79623E-06
    7.00,   0.12524E+03,   0.82005E-06
    7.20,   0.96293E+02,   0.85398E-06
    7.40,   0.75047E+02,   0.90165E-06
    7.60,   0.59371E+02,   0.96583E-06
    7.80,   0.47708E+02,   0.10478E-05
    8.00,   0.38923E+02,   0.11470E-05
    8.20,   0.32202E+02,   0.12610E-05
    8.40,   0.26959E+02,   0.13859E-05
    8.60,   0.22782E+02,   0.15176E-05
    8.80,   0.19379E+02,   0.16518E-05
    9.00,   0.16548E+02,   0.17848E-05
    9.20,   0.14150E+02,   0.19138E-05
    9.40,   0.12088E+02,   0.20366E-05
    9.60,   0.10299E+02,   0.21517E-05
    9.80,   0.87363E+01,   0.22580E-05
   10.00,   0.73692E+01,   0.23546E-05
   10.20,   0.61746E+01,   0.24408E-05
   10.40,   0.51347E+01,   0.25160E-05
   10.60,   0.42349E+01,   0.25794E-05
   10.80,   0.34623E+01,   0.26301E-05
   11.00,   0.28047E+01,   0.26670E-05
   11.20,   0.22508E+01,   0.26892E-05
   11.40,   0.17893E+01,   0.26954E-05
   11.60,   0.14094E+01,   0.26849E-05
   11.80,   0.11007E+01,   0.26576E-05
   12.00,   0.85325E+00,   0.26145E-05
   12.20,   0.65790E+00,   0.25594E-05
   12.40,   0.50608E+00,   0.24999E-05
   12.60,   0.39007E+00,   0.24494E-05
   12.80,   0.30303E+00,   0.24283E-05
   13.00,   0.23894E+00,   0.24624E-05
   13.20,   0.19266E+00,   0.25778E-05
   13.40,   0.15985E+00,   0.27906E-05
   13.60,   0.13695E+00,   0.30973E-05
   13.80,   0.12106E+00,   0.34731E-05
   14.00,   0.10993E+00,   0.38804E-05
   14.20,   0.10183E+00,   0.42824E-05
   14.40,   0.95476E-01,   0.46529E-05
   14.60,   0.89984E-01,   0.49784E-05
   14.80,   0.84761E-01,   0.52551E-05
   15.00,   0.79457E-01,   0.54853E-05
 E=   1000.0000000000000     
    2.00,   0.34255E+06,   0.11752E-06
    2.20,   0.22251E+06,   0.14777E-06
    2.40,   0.14819E+06,   0.18016E-06
    2.60,   0.10067E+06,   0.21441E-06
    2.80,   0.69465E+05,   0.25023E-06
    3.00,   0.48540E+05,   0.28734E-06
    3.20,   0.34257E+05,   0.32546E-06
    3.40,   0.24368E+05,   0.36427E-06
    3.60,   0.17440E+05,   0.40347E-06
    3.80,   0.12540E+05,   0.44268E-06
    4.00,   0.90474E+04,   0.48155E-06
    4.20,   0.65436E+04,   0.51963E-06
    4.40,   0.47403E+04,   0.55649E-06
    4.60,   0.34372E+04,   0.59165E-06
    4.80,   0.24936E+04,   0.62461E-06
    5.00,   0.18095E+04,   0.65489E-06
    5.20,   0.13133E+04,   0.68208E-06
    5.40,   0.95363E+03,   0.70588E-06
    5.60,   0.69313E+03,   0.72626E-06
    5.80,   0.50474E+03,   0.74355E-06
    6.00,   0.36874E+03,   0.75868E-06
    6.20,   0.27073E+03,   0.77335E-06
    6.40,   0.20019E+03,   0.79017E-06
    6.60,   0.14945E+03,   0.81270E-06
    6.80,   0.11294E+03,   0.84519E-06
    7.00,   0.86602E+02,   0.89194E-06
    7.20,   0.67495E+02,   0.95648E-06
    7.40,   0.53515E+02,   0.10406E-05
    7.60,   0.43153E+02,   0.11440E-05
    7.80,   0.35341E+02,   0.12638E-05
    8.00,   0.29324E+02,   0.13958E-05
    8.20,   0.24580E+02,   0.15348E-05
    8.40,   0.20746E+02,   0.16762E-05
    8.60,   0.17577E+02,   0.18157E-05
    8.80,   0.14906E+02,   0.19501E-05
    9.00,   0.12621E+02,   0.20771E-05
    9.20,   0.10647E+02,   0.21951E-05
    9.40,   0.89345E+01,   0.23030E-05
    9.60,   0.74466E+01,   0.23998E-05
    9.80,   0.61579E+01,   0.24847E-05
   10.00,   0.50476E+01,   0.25570E-05
   10.20,   0.40985E+01,   0.26155E-05
   10.40,   0.32947E+01,   0.26593E-05
   10.60,   0.26213E+01,   0.26870E-05
   10.80,   0.20638E+01,   0.26974E-05
   11.00,   0.16083E+01,   0.26894E-05
   11.20,   0.12413E+01,   0.26627E-05
   11.40,   0.95010E+00,   0.26183E-05
   11.60,   0.72279E+00,   0.25604E-05
   11.80,   0.54843E+00,   0.24977E-05
   12.00,   0.41718E+00,   0.24461E-05
   12.20,   0.32035E+00,   0.24299E-05
   12.40,   0.25040E+00,   0.24798E-05
   12.60,   0.20094E+00,   0.26249E-05
   12.80,   0.16666E+00,   0.28792E-05
   13.00,   0.14324E+00,   0.32312E-05
   13.20,   0.12728E+00,   0.36454E-05
   13.40,   0.11617E+00,   0.40767E-05
   13.60,   0.10795E+00,   0.44868E-05
   13.80,   0.10124E+00,   0.48525E-05
   14.00,   0.95140E-01,   0.51647E-05
   14.20,   0.89072E-01,   0.54239E-05
   14.40,   0.82748E-01,   0.56348E-05
   14.60,   0.76073E-01,   0.58032E-05
   14.80,   0.69084E-01,   0.59347E-05
   15.00,   0.61900E-01,   0.60338E-05
 E=   1050.0000000000000     
    2.00,   0.30316E+06,   0.13217E-06
    2.20,   0.19555E+06,   0.16511E-06
    2.40,   0.12923E+06,   0.20025E-06
    2.60,   0.87040E+05,   0.23724E-06
    2.80,   0.59510E+05,   0.27577E-06
    3.00,   0.41171E+05,   0.31550E-06
    3.20,   0.28747E+05,   0.35610E-06
    3.40,   0.20216E+05,   0.39719E-06
    3.60,   0.14293E+05,   0.43837E-06
    3.80,   0.10145E+05,   0.47921E-06
    4.00,   0.72207E+04,   0.51923E-06
    4.20,   0.51485E+04,   0.55791E-06
    4.40,   0.36748E+04,   0.59469E-06
    4.60,   0.26243E+04,   0.62901E-06
    4.80,   0.18746E+04,   0.66033E-06
    5.00,   0.13394E+04,   0.68816E-06
    5.20,   0.95755E+03,   0.71224E-06
    5.40,   0.68547E+03,   0.73260E-06
    5.60,   0.49192E+03,   0.74983E-06
    5.80,   0.35451E+03,   0.76527E-06
    6.00,   0.25713E+03,   0.78132E-06
    6.20,   0.18820E+03,   0.80148E-06
    6.40,   0.13941E+03,   0.83031E-06
    6.60,   0.10482E+03,   0.87286E-06
    6.80,   0.80187E+02,   0.93369E-06
    7.00,   0.62499E+02,   0.10157E-05
    7.20,   0.49637E+02,   0.11192E-05
    7.40,   0.40118E+02,   0.12418E-05
    7.60,   0.32912E+02,   0.13787E-05
    7.80,   0.27317E+02,   0.15242E-05
    8.00,   0.22853E+02,   0.16727E-05
    8.20,   0.19202E+02,   0.18193E-05
    8.40,   0.16150E+02,   0.19602E-05
    8.60,   0.13558E+02,   0.20928E-05
    8.80,   0.11334E+02,   0.22154E-05
    9.00,   0.94162E+01,   0.23265E-05
    9.20,   0.77630E+01,   0.24253E-05
    9.40,   0.63431E+01,   0.25107E-05
    9.60,   0.51318E+01,   0.25818E-05
    9.80,   0.41077E+01,   0.26374E-05
   10.00,   0.32513E+01,   0.26761E-05
   10.20,   0.25441E+01,   0.26964E-05
   10.40,   0.19680E+01,   0.26970E-05
   10.60,   0.15058E+01,   0.26769E-05
   10.80,   0.11408E+01,   0.26367E-05
   11.00,   0.85767E+00,   0.25795E-05
   11.20,   0.64211E+00,   0.25136E-05
   11.40,   0.48132E+00,   0.24549E-05
   11.60,   0.36395E+00,   0.24295E-05
   11.80,   0.28024E+00,   0.24719E-05
   12.00,   0.22192E+00,   0.26166E-05
   12.20,   0.18218E+00,   0.28815E-05
   12.40,   0.15554E+00,   0.32540E-05
   12.60,   0.13771E+00,   0.36926E-05
   12.80,   0.12546E+00,   0.41453E-05
   13.00,   0.11641E+00,   0.45696E-05
   13.20,   0.10894E+00,   0.49419E-05
   13.40,   0.10199E+00,   0.52546E-05
   13.60,   0.94947E-01,   0.55099E-05
   13.80,   0.87540E-01,   0.57140E-05
   14.00,   0.79717E-01,   0.58738E-05
   14.20,   0.71572E-01,   0.59951E-05
   14.40,   0.63286E-01,   0.60824E-05
   14.60,   0.55072E-01,   0.61384E-05
   14.80,   0.47141E-01,   0.61644E-05
   15.00,   0.39679E-01,   0.61606E-05
 E=   1100.0000000000000     
    2.00,   0.26898E+06,   0.14737E-06
    2.20,   0.17223E+06,   0.18304E-06
    2.40,   0.11289E+06,   0.22093E-06
    2.60,   0.75360E+05,   0.26065E-06
    2.80,   0.51026E+05,   0.30183E-06
    3.00,   0.34933E+05,   0.34410E-06
    3.20,   0.24119E+05,   0.38703E-06
    3.40,   0.16758E+05,   0.43018E-06
    3.60,   0.11697E+05,   0.47305E-06
    3.80,   0.81913E+04,   0.51510E-06
    4.00,   0.57479E+04,   0.55575E-06
    4.20,   0.40382E+04,   0.59436E-06
    4.40,   0.28387E+04,   0.63029E-06
    4.60,   0.19960E+04,   0.66290E-06
    4.80,   0.14039E+04,   0.69167E-06
    5.00,   0.98813E+03,   0.71631E-06
    5.20,   0.69663E+03,   0.73694E-06
    5.40,   0.49265E+03,   0.75439E-06
    5.60,   0.35020E+03,   0.77047E-06
    5.80,   0.25091E+03,   0.78828E-06
    6.00,   0.18177E+03,   0.81228E-06
    6.20,   0.13360E+03,   0.84802E-06
    6.40,   0.99933E+02,   0.90119E-06
    6.60,   0.76249E+02,   0.97628E-06
    6.80,   0.59395E+02,   0.10752E-05
    7.00,   0.47197E+02,   0.11964E-05
    7.20,   0.38166E+02,   0.13354E-05
    7.40,   0.31298E+02,   0.14859E-05
    7.60,   0.25918E+02,   0.16412E-05
    7.80,   0.21584E+02,   0.17956E-05
    8.00,   0.18005E+02,   0.19443E-05
    8.20,   0.14995E+02,   0.20843E-05
    8.40,   0.12433E+02,   0.22134E-05
    8.60,   0.10240E+02,   0.23299E-05
    8.80,   0.83625E+01,   0.24329E-05
    9.00,   0.67624E+01,   0.25211E-05
    9.20,   0.54087E+01,   0.25934E-05
    9.40,   0.42753E+01,   0.26485E-05
    9.60,   0.33379E+01,   0.26847E-05
    9.80,   0.25733E+01,   0.27004E-05
   10.00,   0.19593E+01,   0.26939E-05
   10.20,   0.14744E+01,   0.26648E-05
   10.40,   0.10985E+01,   0.26145E-05
   10.60,   0.81270E+00,   0.25487E-05
   10.80,   0.60007E+00,   0.24808E-05
   11.00,   0.44548E+00,   0.24346E-05
   11.20,   0.33582E+00,   0.24463E-05
   11.40,   0.26002E+00,   0.25572E-05
   11.60,   0.20891E+00,   0.27966E-05
   11.80,   0.17516E+00,   0.31616E-05
   12.00,   0.15303E+00,   0.36117E-05
   12.20,   0.13819E+00,   0.40876E-05
   12.40,   0.12754E+00,   0.45379E-05
   12.60,   0.11893E+00,   0.49325E-05
   12.80,   0.11099E+00,   0.52618E-05
   13.00,   0.10295E+00,   0.55280E-05
   13.20,   0.94461E-01,   0.57383E-05
   13.40,   0.85486E-01,   0.59005E-05
   13.60,   0.76157E-01,   0.60211E-05
   13.80,   0.66707E-01,   0.61050E-05
   14.00,   0.57405E-01,   0.61550E-05
   14.20,   0.48510E-01,   0.61721E-05
   14.40,   0.40239E-01,   0.61563E-05
   14.60,   0.32758E-01,   0.61063E-05
   14.80,   0.26170E-01,   0.60204E-05
   15.00,   0.20524E-01,   0.58975E-05
 E=   1150.0000000000000     
    2.00,   0.23918E+06,   0.16310E-06
    2.20,   0.15196E+06,   0.20151E-06
    2.40,   0.98757E+05,   0.24214E-06
    2.60,   0.65309E+05,   0.28456E-06
    2.80,   0.43773E+05,   0.32833E-06
    3.00,   0.29640E+05,   0.37301E-06
    3.20,   0.20224E+05,   0.41808E-06
    3.40,   0.13876E+05,   0.46302E-06
    3.60,   0.95568E+04,   0.50720E-06
    3.80,   0.65985E+04,   0.54999E-06
    4.00,   0.45625E+04,   0.59065E-06
    4.20,   0.31569E+04,   0.62846E-06
    4.40,   0.21850E+04,   0.66269E-06
    4.60,   0.15128E+04,   0.69273E-06
    4.80,   0.10483E+04,   0.71827E-06
    5.00,   0.72771E+03,   0.73948E-06
    5.20,   0.50701E+03,   0.75740E-06
    5.40,   0.35539E+03,   0.77428E-06
    5.60,   0.25144E+03,   0.79395E-06
    5.80,   0.18021E+03,   0.82185E-06
    6.00,   0.13135E+03,   0.86444E-06
    6.20,   0.97686E+02,   0.92796E-06
    6.40,   0.74279E+02,   0.10166E-05
    6.60,   0.57761E+02,   0.11310E-05
    6.80,   0.45855E+02,   0.12677E-05
    7.00,   0.37035E+02,   0.14204E-05
    7.20,   0.30294E+02,   0.15816E-05
    7.40,   0.24977E+02,   0.17440E-05
    7.60,   0.20661E+02,   0.19019E-05
    7.80,   0.17078E+02,   0.20511E-05
    8.00,   0.14059E+02,   0.21889E-05
    8.20,   0.11495E+02,   0.23133E-05
    8.40,   0.93147E+01,   0.24230E-05
    8.60,   0.74685E+01,   0.25168E-05
    8.80,   0.59174E+01,   0.25932E-05
    9.00,   0.46286E+01,   0.26509E-05
    9.20,   0.35719E+01,   0.26879E-05
    9.40,   0.27188E+01,   0.27023E-05
    9.60,   0.20415E+01,   0.26924E-05
    9.80,   0.15138E+01,   0.26578E-05
   10.00,   0.11109E+01,   0.26008E-05
   10.20,   0.80986E+00,   0.25296E-05
   10.40,   0.59032E+00,   0.24622E-05
   10.60,   0.43426E+00,   0.24305E-05
   10.80,   0.32634E+00,   0.24790E-05
   11.00,   0.25376E+00,   0.26523E-05
   11.20,   0.20621E+00,   0.29698E-05
   11.40,   0.17557E+00,   0.34063E-05
   11.60,   0.15571E+00,   0.39005E-05
   11.80,   0.14214E+00,   0.43870E-05
   12.00,   0.13179E+00,   0.48216E-05
   12.20,   0.12267E+00,   0.51862E-05
   12.40,   0.11363E+00,   0.54802E-05
   12.60,   0.10411E+00,   0.57111E-05
   12.80,   0.94014E-01,   0.58879E-05
   13.00,   0.83467E-01,   0.60184E-05
   13.20,   0.72753E-01,   0.61082E-05
   13.40,   0.62203E-01,   0.61607E-05
   13.60,   0.52136E-01,   0.61773E-05
   13.80,   0.42820E-01,   0.61577E-05
   14.00,   0.34454E-01,   0.61006E-05
   14.20,   0.27160E-01,   0.60039E-05
   14.40,   0.20983E-01,   0.58666E-05
   14.60,   0.15907E-01,   0.56908E-05
   14.80,   0.11865E-01,   0.54864E-05
   15.00,   0.87513E-02,   0.52796E-05
 E=   1200.0000000000000     
    2.00,   0.21307E+06,   0.17932E-06
    2.20,   0.13428E+06,   0.22048E-06
    2.40,   0.86484E+05,   0.26384E-06
    2.60,   0.56634E+05,   0.30890E-06
    2.80,   0.37556E+05,   0.35517E-06
    3.00,   0.25139E+05,   0.40209E-06
    3.20,   0.16942E+05,   0.44908E-06
    3.40,   0.11472E+05,   0.49547E-06
    3.60,   0.77921E+04,   0.54054E-06
    3.80,   0.53020E+04,   0.58348E-06
    4.00,   0.36109E+04,   0.62347E-06
    4.20,   0.24600E+04,   0.65967E-06
    4.40,   0.16765E+04,   0.69138E-06
    4.60,   0.11435E+04,   0.71820E-06
    4.80,   0.78154E+03,   0.74032E-06
    5.00,   0.53627E+03,   0.75891E-06
    5.20,   0.37049E+03,   0.77663E-06
    5.40,   0.25865E+03,   0.79799E-06
    5.60,   0.18326E+03,   0.82934E-06
    5.80,   0.13234E+03,   0.87810E-06
    6.00,   0.97746E+02,   0.95098E-06
    6.20,   0.73978E+02,   0.10518E-05
    6.40,   0.57347E+02,   0.11799E-05
    6.60,   0.45411E+02,   0.13300E-05
    6.80,   0.36568E+02,   0.14942E-05
    7.00,   0.29787E+02,   0.16639E-05
    7.20,   0.24411E+02,   0.18316E-05
    7.40,   0.20027E+02,   0.19917E-05
    7.60,   0.16382E+02,   0.21405E-05
    7.80,   0.13315E+02,   0.22754E-05
    8.00,   0.10725E+02,   0.23947E-05
    8.20,   0.85438E+01,   0.24971E-05
    8.40,   0.67210E+01,   0.25810E-05
    8.60,   0.52146E+01,   0.26447E-05
    8.80,   0.39873E+01,   0.26863E-05
    9.00,   0.30035E+01,   0.27034E-05
    9.20,   0.22292E+01,   0.26943E-05
    9.40,   0.16320E+01,   0.26583E-05
    9.60,   0.11813E+01,   0.25979E-05
    9.80,   0.84935E+00,   0.25230E-05
   10.00,   0.61107E+00,   0.24552E-05
   10.20,   0.44482E+00,   0.24325E-05
   10.40,   0.33226E+00,   0.25070E-05
   10.60,   0.25832E+00,   0.27256E-05
   10.80,   0.21103E+00,   0.30986E-05
   11.00,   0.18117E+00,   0.35828E-05
   11.20,   0.16192E+00,   0.41032E-05
   11.40,   0.14846E+00,   0.45925E-05
   11.60,   0.13763E+00,   0.50134E-05
   11.80,   0.12749E+00,   0.53560E-05
   12.00,   0.11703E+00,   0.56255E-05
   12.20,   0.10589E+00,   0.58317E-05
   12.40,   0.94146E-01,   0.59844E-05
   12.60,   0.82081E-01,   0.60909E-05
   12.80,   0.70093E-01,   0.61559E-05
   13.00,   0.58583E-01,   0.61815E-05
   13.20,   0.47898E-01,   0.61679E-05
   13.40,   0.38297E-01,   0.61136E-05
   13.60,   0.29944E-01,   0.60165E-05
   13.80,   0.22904E-01,   0.58751E-05
   14.00,   0.17161E-01,   0.56916E-05
   14.20,   0.12633E-01,   0.54773E-05
   14.40,   0.91913E-02,   0.52628E-05
   14.60,   0.66789E-02,   0.51124E-05
   14.80,   0.49285E-02,   0.51330E-05
   15.00,   0.37745E-02,   0.54511E-05
 E=   1250.0000000000000     
    2.00,   0.19010E+06,   0.19599E-06
    2.20,   0.11879E+06,   0.23990E-06
    2.40,   0.75794E+05,   0.28596E-06
    2.60,   0.49128E+05,   0.33359E-06
    2.80,   0.32217E+05,   0.38223E-06
    3.00,   0.21308E+05,   0.43121E-06
    3.20,   0.14177E+05,   0.47983E-06
    3.40,   0.94688E+04,   0.52729E-06
    3.60,   0.63391E+04,   0.57272E-06
    3.80,   0.42489E+04,   0.61518E-06
    4.00,   0.28492E+04,   0.65373E-06
    4.20,   0.19113E+04,   0.68754E-06
    4.40,   0.12831E+04,   0.71609E-06
    4.60,   0.86314E+03,   0.73948E-06
    4.80,   0.58305E+03,   0.75896E-06
    5.00,   0.39674E+03,   0.77745E-06
    5.20,   0.27308E+03,   0.80006E-06
    5.40,   0.19105E+03,   0.83403E-06
    5.60,   0.13651E+03,   0.88773E-06
    5.80,   0.99986E+02,   0.96844E-06
    6.00,   0.75204E+02,   0.10797E-05
    6.20,   0.58024E+02,   0.12195E-05
    6.40,   0.45759E+02,   0.13811E-05
    6.60,   0.36686E+02,   0.15551E-05
    6.80,   0.29717E+02,   0.17319E-05
    7.00,   0.24178E+02,   0.19039E-05
    7.20,   0.19655E+02,   0.20657E-05
    7.40,   0.15897E+02,   0.22138E-05
    7.60,   0.12749E+02,   0.23458E-05
    7.80,   0.10112E+02,   0.24600E-05
    8.00,   0.79167E+01,   0.25548E-05
    8.20,   0.61084E+01,   0.26284E-05
    8.40,   0.46403E+01,   0.26786E-05
    8.60,   0.34685E+01,   0.27031E-05
    8.80,   0.25510E+01,   0.26994E-05
    9.00,   0.18480E+01,   0.26664E-05
    9.20,   0.13217E+01,   0.26064E-05
    9.40,   0.93779E+00,   0.25290E-05
    9.60,   0.66541E+00,   0.24572E-05
    9.80,   0.47800E+00,   0.24332E-05
   10.00,   0.35316E+00,   0.25155E-05
   10.20,   0.27270E+00,   0.27559E-05
   10.40,   0.22227E+00,   0.31616E-05
   10.60,   0.19100E+00,   0.36778E-05
   10.80,   0.17101E+00,   0.42186E-05
   11.00,   0.15685E+00,   0.47139E-05
   11.20,   0.14505E+00,   0.51300E-05
   11.40,   0.13362E+00,   0.54616E-05
   11.60,   0.12161E+00,   0.57172E-05
   11.80,   0.10880E+00,   0.59083E-05
   12.00,   0.95400E-01,   0.60450E-05
   12.20,   0.81840E-01,   0.61342E-05
   12.40,   0.68614E-01,   0.61798E-05
   12.60,   0.56181E-01,   0.61829E-05
   12.80,   0.44906E-01,   0.61426E-05
   13.00,   0.35033E-01,   0.60566E-05
   13.20,   0.26681E-01,   0.59229E-05
   13.40,   0.19860E-01,   0.57421E-05
   13.60,   0.14488E-01,   0.55237E-05
   13.80,   0.10418E-01,   0.52965E-05
   14.00,   0.74657E-02,   0.51254E-05
   14.20,   0.54268E-02,   0.51250E-05
   14.40,   0.40995E-02,   0.54383E-05
   14.60,   0.32965E-02,   0.61438E-05
   14.80,   0.28547E-02,   0.71448E-05
   15.00,   0.26396E-02,   0.82039E-05
 E=   1300.0000000000000     
    2.00,   0.16982E+06,   0.21309E-06
    2.20,   0.10518E+06,   0.25973E-06
    2.40,   0.66460E+05,   0.30844E-06
    2.60,   0.42619E+05,   0.35856E-06
    2.80,   0.27626E+05,   0.40940E-06
    3.00,   0.18044E+05,   0.46021E-06
    3.20,   0.11845E+05,   0.51013E-06
    3.40,   0.78001E+04,   0.55821E-06
    3.60,   0.51447E+04,   0.60342E-06
    3.80,   0.33957E+04,   0.64469E-06
    4.00,   0.22420E+04,   0.68106E-06
    4.20,   0.14813E+04,   0.71181E-06
    4.40,   0.98058E+03,   0.73691E-06
    4.60,   0.65178E+03,   0.75753E-06
    4.80,   0.43651E+03,   0.77672E-06
    5.00,   0.29591E+03,   0.80001E-06
    5.20,   0.20413E+03,   0.83546E-06
    5.40,   0.14407E+03,   0.89246E-06
    5.60,   0.10447E+03,   0.97901E-06
    5.80,   0.77947E+02,   0.10986E-05
    6.00,   0.59759E+02,   0.12483E-05
    6.20,   0.46865E+02,   0.14198E-05
    6.40,   0.37359E+02,   0.16023E-05
    6.60,   0.30064E+02,   0.17855E-05
    6.80,   0.24266E+02,   0.19616E-05
    7.00,   0.19536E+02,   0.21251E-05
    7.20,   0.15618E+02,   0.22726E-05
    7.40,   0.12357E+02,   0.24019E-05
    7.60,   0.96507E+01,   0.25112E-05
    7.80,   0.74251E+01,   0.25986E-05
    8.00,   0.56200E+01,   0.26618E-05
    8.20,   0.41809E+01,   0.26982E-05
    8.40,   0.30562E+01,   0.27051E-05
    8.60,   0.21966E+01,   0.26805E-05
    8.80,   0.15556E+01,   0.26254E-05
    9.00,   0.10903E+01,   0.25476E-05
    9.20,   0.76252E+00,   0.24689E-05
    9.40,   0.53890E+00,   0.24320E-05
    9.60,   0.39158E+00,   0.25006E-05
    9.80,   0.29792E+00,   0.27357E-05
   10.00,   0.24019E+00,   0.31507E-05
   10.20,   0.20506E+00,   0.36875E-05
   10.40,   0.18296E+00,   0.42497E-05
   10.60,   0.16741E+00,   0.47600E-05
   10.80,   0.15433E+00,   0.51831E-05
   11.00,   0.14149E+00,   0.55154E-05
   11.20,   0.12789E+00,   0.57674E-05
   11.40,   0.11338E+00,   0.59522E-05
   11.60,   0.98300E-01,   0.60802E-05
   11.80,   0.83201E-01,   0.61583E-05
   12.00,   0.68675E-01,   0.61898E-05
   12.20,   0.55243E-01,   0.61752E-05
   12.40,   0.43291E-01,   0.61126E-05
   12.60,   0.33047E-01,   0.59994E-05
   12.80,   0.24591E-01,   0.58343E-05
   13.00,   0.17874E-01,   0.56221E-05
   13.20,   0.12751E-01,   0.53835E-05
   13.40,   0.90140E-02,   0.51729E-05
   13.60,   0.64222E-02,   0.50982E-05
   13.80,   0.47292E-02,   0.53163E-05
   14.00,   0.37022E-02,   0.59499E-05
   14.20,   0.31360E-02,   0.69450E-05
   14.40,   0.28605E-02,   0.80555E-05
   14.60,   0.27436E-02,   0.90299E-05
   14.80,   0.26895E-02,   0.97566E-05
   15.00,   0.26352E-02,   0.10244E-04
 E=   1350.0000000000000     
    2.00,   0.15187E+06,   0.23057E-06
    2.20,   0.93198E+05,   0.27993E-06
    2.40,   0.58291E+05,   0.33122E-06
    2.60,   0.36967E+05,   0.38370E-06
    2.80,   0.23674E+05,   0.43658E-06
    3.00,   0.15263E+05,   0.48893E-06
    3.20,   0.98814E+04,   0.53976E-06
    3.40,   0.64122E+04,   0.58794E-06
    3.60,   0.41653E+04,   0.63229E-06
    3.80,   0.27069E+04,   0.67165E-06
    4.00,   0.17601E+04,   0.70514E-06
    4.20,   0.11463E+04,   0.73247E-06
    4.40,   0.74944E+03,   0.75459E-06
    4.60,   0.49363E+03,   0.77447E-06
    4.80,   0.32917E+03,   0.79787E-06
    5.00,   0.22356E+03,   0.83352E-06
    5.20,   0.15556E+03,   0.89185E-06
    5.40,   0.11143E+03,   0.98192E-06
    5.60,   0.82320E+02,   0.11076E-05
    5.80,   0.62600E+02,   0.12652E-05
    6.00,   0.48751E+02,   0.14453E-05
    6.20,   0.38601E+02,   0.16356E-05
    6.40,   0.30839E+02,   0.18250E-05
    6.60,   0.24683E+02,   0.20052E-05
    6.80,   0.19676E+02,   0.21708E-05
    7.00,   0.15549E+02,   0.23184E-05
    7.20,   0.12139E+02,   0.24457E-05
    7.40,   0.93374E+01,   0.25506E-05
    7.60,   0.70626E+01,   0.26310E-05
    7.80,   0.52461E+01,   0.26840E-05
    8.00,   0.38240E+01,   0.27068E-05
    8.20,   0.27357E+01,   0.26963E-05
    8.40,   0.19238E+01,   0.26520E-05
    8.60,   0.13348E+01,   0.25785E-05
    8.80,   0.92046E+00,   0.24933E-05
    9.00,   0.63869E+00,   0.24354E-05
    9.20,   0.45399E+00,   0.24699E-05
    9.40,   0.33749E+00,   0.26699E-05
    9.60,   0.26655E+00,   0.30670E-05
    9.80,   0.22418E+00,   0.36111E-05
   10.00,   0.19822E+00,   0.41973E-05
   10.20,   0.18047E+00,   0.47340E-05
   10.40,   0.16584E+00,   0.51779E-05
   10.60,   0.15153E+00,   0.55238E-05
   10.80,   0.13634E+00,   0.57832E-05
   11.00,   0.12013E+00,   0.59705E-05
   11.20,   0.10331E+00,   0.60974E-05
   11.40,   0.86553E-01,   0.61710E-05
   11.60,   0.70569E-01,   0.61945E-05
   11.80,   0.55955E-01,   0.61679E-05
   12.00,   0.43131E-01,   0.60890E-05
   12.20,   0.32324E-01,   0.59547E-05
   12.40,   0.23578E-01,   0.57650E-05
   12.60,   0.16793E-01,   0.55299E-05
   12.80,   0.11762E-01,   0.52845E-05
   13.00,   0.82135E-02,   0.51124E-05
   13.20,   0.58535E-02,   0.51638E-05
   13.40,   0.43917E-02,   0.56130E-05
   13.60,   0.35649E-02,   0.65078E-05
   13.80,   0.31501E-02,   0.76506E-05
   14.00,   0.29708E-02,   0.87353E-05
   14.20,   0.28970E-02,   0.95756E-05
   14.40,   0.28413E-02,   0.10147E-04
   14.60,   0.27524E-02,   0.10499E-04
   14.80,   0.26072E-02,   0.10694E-04
   15.00,   0.24031E-02,   0.10776E-04
 E=   1400.0000000000000     
    2.00,   0.13593E+06,   0.24841E-06
    2.20,   0.82619E+05,   0.30044E-06
    2.40,   0.51130E+05,   0.35423E-06
    2.60,   0.32052E+05,   0.40894E-06
    2.80,   0.20271E+05,   0.46362E-06
    3.00,   0.12894E+05,   0.51720E-06
    3.20,   0.82285E+04,   0.56849E-06
    3.40,   0.52598E+04,   0.61619E-06
    3.60,   0.33643E+04,   0.65900E-06
    3.80,   0.21528E+04,   0.69577E-06
    4.00,   0.13793E+04,   0.72592E-06
    4.20,   0.88675E+03,   0.75004E-06
    4.40,   0.57404E+03,   0.77078E-06
    4.60,   0.37614E+03,   0.79386E-06
